OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
204279,4.90E+11,4.90E+11,49,35,112816,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,606.2983976,0,606.2983976,500.88753,2682,885,755,0.567,17,0.022516556,130,0.17218543,608,0.805298013,1068,270,280,518,0.252808989,2995,323,509,447,1605,111,323,509,447,1553,111,0,52,0,333,886,1776,0.111185309,1.766863711,5.354495449,5.979386231,0.644855343,1.016196191,0.892415908,3.204312154,0.221606635,0.644855343,1.016196191,0.892415908,3.100496433,0.221606635,0,0.103815721,0,7.746249942,0,3.966887417,0.796359467,0.796359467,0.758090202,0.653211582,0.851615001,0.585421634,0.61801807,0.418806702,0.944865246,0.525719911,0.356594324,0.525499691,14.89935891,1.208156848,2.813336205,10.87786585,47.8708176,0,8.444686676,4.222343338,44.33460505,8.444686676,-99999,0,0,-99999,-99999,-99999,75984,65623,-99999,-99999,0.001279697,0.498579406,0.001354569,0.582011849,-99999,-99999,-99999,-99999,20,14,9,1,9,8536.51035,2453657.246
204280,4.90E+11,4.90E+11,49,35,112810,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,886.1949922,0,886.1949922,886.1949922,1494,434,429,0.622,0,0,0,0,429,1,1519,389,416,714,0.256089533,363,0,1,301,61,0,0,1,301,43,0,5,13,0,91,126,146,0.250688705,0.489734205,1.685859222,0.409616397,0,0.00112842,0.339654368,0.068833609,0,0,0.00112842,0.339654368,0.048522053,0,0.005642099,0.014669458,0,0.899350602,0,0.846153846,0.428952702,0.292805771,0.374349853,0.289737814,0.65329686,0.46831774,0.374217726,0.410399173,0.39095315,0.38575983,4.184573003,0.041395918,9.078759151,0.053127697,2.145586329,6.880045125,24.56452608,0.722188689,16.61033986,2.166566068,13.7215851,2.166566068,-99999,0,0,-99999,-99999,-99999,66545,65661,-99999,-99999,0.001120729,0.436644117,0.001355353,0.582348872,-99999,-99999,-99999,-99999,15,3,7,1,5.666666667,8806.101575,3586382.526
204281,4.90E+11,4.90E+11,49,35,112904,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,88.4996063,0,88.4996063,88.4996063,1204,393,368,0.542,0,0,100,0.27173913,268,0.72826087,645,158,259,228,0.24496124,5,0,0,2,3,0,0,0,2,2,0,0,1,0,2,3,0,0.4,4.440697721,13.6045803,0.056497426,0,0,0.022598971,0.033898456,0,0,0,0.022598971,0.022598971,0,0,0.011299485,0,4.497195147,0,0.013586957,0.970950594,0.41816566,0.960229718,0.507309365,0.072946274,0.064193623,0.066767538,0,0.008271299,0.015384615,129,0,28.21839744,0,1.6902857,26.52811174,122.9890217,0,0,0,151.8650824,21.69501177,222.63,0,0,3.67,26.54023106,0.003048173,87668,87409,52974,54858,0.001476475,0.575245569,0.001804269,0.775232368,0.001116644,0.166740635,0.001870051,0.292197312,1,8,16,19,13.16666667,2639.09228,358152.9243
204282,4.90E+11,4.90E+11,49,35,112913,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,190.3999398,0,190.3999398,190.27174,1723,502,502,0.558,0,0,12,0.023904382,490,0.976095618,813,198,265,350,0.243542435,184,0,1,25,127,31,0,1,25,1,31,116,10,0,86,48,50,0.467391304,2.638331893,9.055469824,0.967037985,0,0.005255641,0.131391031,0.667466435,0.162924878,0,0.005255641,0.131391031,0.005255641,0.162924878,0.609654382,0.052556412,0,3.605369878,0,0.366533865,0.617108572,0.531548391,0.601122658,0.517959843,0.503867792,0.556017957,0.603519667,0.963305256,0.192973256,0.369107322,4.418478261,0.032762253,17.42129031,0,0.620878593,16.80041172,82.95128673,0,10.0840368,0,104.2017136,6.722691201,806.01,0,0,2,6.722691201,0.001160766,92060,86085,53199,33218,0.001550444,0.604064278,0.001776939,0.763489783,0.001121387,0.167448844,0.001132366,0.176933361,10,9,13,14,12.16666667,4056.69851,770537.3499
204283,4.90E+11,4.90E+11,49,35,102701,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,91.0481957,0,91.0481957,91.0481957,1277,423,423,0.594,17,0.040189125,114,0.269503546,292,0.690307329,580,156,279,145,0.268965517,15,9,0,0,0,6,9,0,0,0,6,0,0,0,9,5,1,0.6,4.645891077,14.02553878,0.164747911,0.098848746,0,0,0,0.065899164,0.098848746,0,0,0,0.065899164,0,0,0,4.810638988,0,0.035460993,0.970950594,0.41816566,0.970950594,0.323650198,0.156793638,0.201980517,0.224861426,0.000100641,0.023219814,0.050420168,38.66666667,0,24.96100022,0,0,24.96100022,142.953739,0,0,0,77.32168601,91.38017438,352.71,0,0,6,42.1754651,0.004698512,108481,78354,117703,68407,0.001827001,0.711812915,0.001617358,0.694923372,0.002481074,0.370481236,0.002331922,0.364365116,2,4,17,17,12.33333333,2911.957669,368467.0759
204284,4.90E+11,4.90E+11,49,35,112921,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,292.7495011,0,292.7495011,192.40772,1082,336,336,0.611,0,0,44,0.130952381,292,0.869047619,469,121,135,213,0.257995736,392,84,16,59,226,7,84,16,59,22,7,115,89,0,127,135,130,0.323979592,1.746291677,5.623474983,2.03734029,0.436572919,0.083156747,0.306640503,1.174589045,0.036381077,0.436572919,0.083156747,0.306640503,0.114340526,0.036381077,0.597689116,0.462559403,0,3.783631967,0,1.166666667,0.70525893,0.70525893,0.861080937,0.805786602,0.726312591,0.624214665,0.668892919,0.546907267,0.531886024,0.910569106,1.196428571,0.821660019,11.02690201,0,3.371408881,7.655493127,49.57357722,0,19.67552456,4.372338792,41.53721852,4.372338792,634.35,0,0.022383915,1,2.186169396,0.000924214,98230,93284,8692,6961,0.001654357,0.644549576,0.001925539,0.827337874,0.00018322,0.027358885,0.000237293,0.037077281,17,19,9,14,13.66666667,4643.017289,1184740.71
204285,4.90E+11,4.90E+11,49,35,113010,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,219.8554953,0,219.8554953,219.8555,1066,308,308,0.507,21,0.068181818,14,0.045454545,273,0.886363636,704,167,198,339,0.237215909,220,7,15,34,164,0,7,15,34,2,0,152,10,0,88,68,64,0.4,1.40092015,4.84863922,1.00065725,0.031839094,0.068226631,0.15464703,0.745944495,0,0.031839094,0.068226631,0.15464703,0.009096884,0,0.691363191,0.04548442,0,2.4015774,0,0.714285714,0.577345519,0.497298362,0.569317726,0.490554991,0.629214154,0.456857802,0.484085103,0.692915433,0.34214619,0.476190476,3.2,0.110803158,12.12035759,0,0.816359313,11.30399828,47.56578855,0,26.19902674,8.733008913,32.02103268,0,-99999,0,0,-99999,-99999,-99999,93119,87189,-99999,-99999,0.001568279,0.611013051,0.001799728,0.773281183,-99999,-99999,-99999,-99999,14,8,9,1,7,3905.533274,889742.9713
204286,4.90E+11,4.90E+11,49,49,10109,1,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,1398.239319,0,1398.239319,1367.68703,3602,855,855,0.488,0,0,128,0.149707602,727,0.850292398,1993,484,537,972,0.242849975,255,4,30,111,110,0,4,30,111,48,0,62,0,0,49,63,143,0.192156863,0.62514302,2.633643459,0.186446164,0.002924646,0.021934843,0.081158918,0.080427757,0,0.002924646,0.021934843,0.081158918,0.035095748,0,0.045332008,0,0,0.811589184,0,0.298245614,0.751418978,0.647237078,0.830842428,0.643052126,0.483557792,0.406085273,0.405903243,0.230269726,0.13222712,0.226868327,7.815686275,0.00109644,5.718321144,0.575827858,0.487434454,4.655058832,29.4564739,0.457718497,3.661747979,1.373155492,26.08995435,8.238932954,948.17,0,0,1,0.457718497,0.000277624,41043,41020,2110,2192,0.003003926,0.579400596,0.003184696,0.621647016,0.00034589,0.029687786,0.000516664,0.049123751,10,13,7,13,10.5,11221.67725,5658592.594
204287,4.90E+11,4.90E+11,49,49,10111,3,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,1081.381506,12.7372637,1068.644242,915.15402,2697,625,625,0.452,0,0,63,0.1008,562,0.8992,1263,329,294,640,0.260490895,201,2,20,47,132,0,2,20,47,48,0,67,17,0,58,60,83,0.288557214,0.682945151,2.947044914,0.21963516,0.002185424,0.021854245,0.051357475,0.144238016,0,0.002185424,0.021854245,0.051357475,0.052450188,0,0.07321172,0.018576108,0,0.902580311,0,0.3216,0.643027682,0.553873898,0.855241306,0.736922235,0.479559821,0.42225512,0.443624904,0.547406229,0.138716356,0.274590164,6.28358209,0.005074222,8.779240892,1.227314258,0.723158981,6.828767654,36.74727139,0.598889672,1.197779344,0.598889672,44.91672541,5.39000705,-99999,0,0,-99999,-99999,-99999,41559,40331,-99999,-99999,0.003041692,0.586684925,0.003131204,0.611205407,-99999,-99999,-99999,-99999,9,17,8,1,7.333333333,10954.45092,4376291.62
204288,4.90E+11,4.90E+11,49,49,10112,1,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,619.2306232,0,619.2306232,607.07028,3378,807,807,0.489,10,0.012391574,59,0.073110285,738,0.914498141,1834,419,487,928,0.228462377,157,1,19,109,24,4,1,19,109,17,4,0,7,0,46,67,44,0.292993631,1.329335378,5.564429871,0.25861915,0.001647256,0.031297859,0.179550875,0.039534138,0.006589023,0.001647256,0.031297859,0.179550875,0.028003347,0.006589023,0,0.01153079,0,1.587954528,0,0.194547708,0.57270009,0.57270009,0.565924731,0.487631403,0.331797971,0.27894376,0.251213159,0.001803152,0.088826025,0.157709694,11.68152866,2.30E-05,18.09884678,1.982186329,0.445179979,15.67148047,78.92426209,3.100621849,3.100621849,1.033540616,88.88449301,16.53664986,-99999,0,0,-99999,-99999,-99999,52142,49604,-99999,-99999,0.003816258,0.73608425,0.003851138,0.751735217,-99999,-99999,-99999,-99999,6,8,12,1,6.666666667,6334.688167,2505986.291
204289,4.90E+11,4.90E+11,49,49,10112,2,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,5025.531661,6.6380944,5018.893566,4370.3861,3911,930,930,0.512,7,0.007526882,103,0.110752688,820,0.88172043,1505,351,375,779,0.233222591,5220,887,489,2314,1359,171,887,489,2314,1108,171,235,16,0,896,1735,2589,0.17164751,0.212795844,0.89488661,1.194402481,0.202956897,0.111889428,0.529472671,0.310956508,0.039126978,0.202956897,0.111889428,0.529472671,0.253524511,0.039126978,0.053770993,0.003661004,0,1.407198325,0,5.612903226,0.836297696,0.836297696,0.761562026,0.712658301,0.874699463,0.769845714,0.76770726,0.421571747,0.856642208,0.447583643,0.288314176,0.49081607,5.620612316,1.214037834,0.344924225,4.061650257,10.54575063,0.892627018,1.020145164,0.255036291,11.73166939,1.785254037,1031.32,0.021409125,0.069265653,7.33,0.934708006,0.001874201,57596,50447,24120,11059,0.004215435,0.813077911,0.003916586,0.764510654,0.003953963,0.339369381,0.002606654,0.24783739,20,16,5,13,12,24660.06,20338053.58
204290,4.90E+11,4.90E+11,49,49,2201,2,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,291.5584791,0,291.5584791,291.5584791,1951,319,267,0.664,0,0,120,0.449438202,147,0.550561798,1158,297,398,463,0.256476684,922,26,40,541,276,39,26,40,541,84,39,185,7,0,254,352,316,0.275488069,1.094120126,6.691624974,3.162315851,0.089175935,0.137193746,1.855545418,0.946636849,0.133763903,0.089175935,0.137193746,1.855545418,0.288106867,0.133763903,0.634521076,0.024008906,0,4.256435978,0,3.453183521,0.648937594,0.648937594,0.648010462,0.606398453,0.74926773,0.691064977,0.65537141,0.469826084,0.6418378,0.886538462,1.255965293,0.774168838,15.83406453,5.331863442,1.747614021,8.754587063,48.31195458,4.39019988,10.9754997,4.39019988,48.29219868,4.39019988,466.71,0.431035942,0.787959368,24,52.68239856,0.012301384,56278,49162,42389,27510,0.004118971,0.794471816,0.003816822,0.745036826,0.006948778,0.596414954,0.006484225,0.616512034,17,12,9,16,13.16666667,5491.208989,1179922.129
204291,4.90E+11,4.90E+11,49,49,2204,1,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,1035.209883,0,1035.209883,688.39978,2005,477,477,0.546,13,0.027253669,114,0.238993711,350,0.733752621,685,192,239,254,0.280291971,91,0,7,24,50,10,0,7,24,2,10,48,0,0,29,41,21,0.318681319,0.69291132,2.912551773,0.132190629,0,0.01016851,0.034863463,0.072632214,0.014526443,0,0.01016851,0.034863463,0.002905289,0.014526443,0.069726925,0,0,0.825101949,0,0.190775681,0.808278227,0.69621297,0.753547896,0.58322801,0.384940987,0.436965069,0.464913798,0.209976146,0.086832061,0.234536082,7.527472527,0.001462698,4.716118956,0,0.098130092,4.617988863,28.8621665,0,0.61823212,0,33.38453446,6.182321196,-99999,0,0,-99999,-99999,-99999,42832,39138,-99999,-99999,0.003134862,0.604655759,0.003038582,0.593125815,-99999,-99999,-99999,-99999,7,11,7,1,5.666666667,9927.18902,4189436.343
204292,4.90E+11,4.90E+11,49,35,104200,6,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,180.9656618,0,180.9656618,144.9779,1097,720,650,0.567,17,0.026153846,368,0.566153846,265,0.407692308,439,97,111,231,0.22095672,42,0,3,2,37,0,0,3,2,34,0,0,3,0,10,7,25,0.238095238,4.96627417,7.566670506,0.289699327,0,0.020692809,0.013795206,0.255211312,0,0,0.020692809,0.013795206,0.234518502,0,0,0.020692809,0,5.255973497,0,0.064615385,0.40518714,0.276583251,0.49992643,0.333284287,0.184585066,0.230927893,0.254626964,0.005719962,0.073748903,0.174636175,10.45238095,7.85E-05,14.22802161,0,1.004772114,13.22324949,82.55444625,0,0,0,102.5608937,14.14633016,-99999,0,0,-99999,-99999,-99999,55988,40609,-99999,-99999,0.000942931,0.367372918,0.000838238,0.360162126,-99999,-99999,-99999,-99999,3,4,13,1,5.833333333,7178.434309,732357.3941
204293,4.90E+11,4.90E+11,49,35,112921,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,223.4423989,0,223.4423989,223.4423989,1115,367,367,0.613,0,0,25,0.068119891,342,0.931880109,712,197,238,277,0.276685393,965,439,9,195,269,53,439,9,195,38,53,0,231,0,291,455,219,0.301554404,1.642481471,4.990100382,4.318786429,1.964712168,0.040278837,0.872708138,1.203889688,0.237197597,1.964712168,0.040278837,0.872708138,0.170066201,0.237197597,0,1.033823487,0,5.9612679,0,2.629427793,0.770774426,0.770774426,0.755702727,0.651154404,0.830132605,0.737961843,0.783535083,0.447128223,0.927884615,0.849135361,0.737823834,0.769375474,12.63550348,0,2.5771625,10.05834098,61.13217575,0,28.64272865,0,54.42118443,5.728545729,616.92,0,0.003327034,6,17.18563719,0.005381166,94305,90321,8056,6227,0.001588253,0.618795152,0.001864377,0.801058961,0.000169813,0.025357016,0.000212272,0.033167681,19,14,11,15,14.16666667,3783.546058,904260.493
204294,4.90E+11,4.90E+11,49,35,112916,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,132.3521962,0,132.3521962,132.3521962,1946,721,702,0.575,16,0.022792023,293,0.417378917,393,0.55982906,1057,275,421,361,0.260170293,266,0,20,59,153,34,0,20,59,25,34,99,29,0,111,82,73,0.417293233,5.447586218,14.70319387,2.00978909,0,0.151111962,0.445780287,1.156006507,0.256890335,0,0.151111962,0.445780287,0.188889952,0.256890335,0.74800421,0.219112344,0,7.457375309,0,0.378917379,0.800444642,0.689465487,0.905952163,0.780617457,0.554785853,0.55503934,0.592834032,0.810765864,0.240506329,0.402116402,3.973684211,0.051114646,21.01591019,0.049792348,4.915988373,16.05012947,109.651675,0,58.02699328,9.671165547,77.36932438,9.671165547,765.78,0.148354159,0.459551845,10.33,49.95157005,0.005308325,92312,92036,59501,38076,0.001554688,0.60571781,0.001899778,0.816269334,0.001254228,0.18728498,0.00129797,0.202809159,12,18,15,14,14.66666667,4401.264496,535622.5672
204295,4.90E+11,4.90E+11,49,35,112611,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,151.8491275,0,151.8491275,151.6173445,1305,488,434,0.596,14,0.032258065,52,0.119815668,368,0.847926267,811,206,267,338,0.254007398,624,9,34,18,500,63,9,34,18,490,63,0,10,0,133,353,138,0.213141026,3.21862912,8.607194674,4.11562412,0.059359963,0.22424875,0.118719927,3.297775737,0.415519743,0.059359963,0.22424875,0.118719927,3.231820223,0.415519743,0,0.065955515,0,7.33425324,0,1.437788018,0.454190184,0.454190184,0.451817276,0.389310239,0.618423839,0.513751119,0.565655525,0.475888297,0.646967341,0.869686411,1.299679487,0.7410557,24.83887458,0,3.121036866,21.71783771,181.3083845,0,80.07948547,0,147.5148417,29.50296833,-99999,0,0,-99999,-99999,-99999,104048,88726,-99999,-99999,0.001752342,0.682725179,0.001831454,0.786912871,-99999,-99999,-99999,-99999,14,5,19,1,9.833333333,3268.918841,614521.5881
204296,4.90E+11,4.90E+11,49,35,114300,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,228.7491185,0,228.7491185,218.0909102,4725,1441,1365,0.578,80,0.058608059,559,0.40952381,726,0.531868132,2340,536,752,1052,0.229059829,698,53,555,50,36,4,53,555,50,28,4,0,8,0,101,286,311,0.14469914,6.607336358,21.66527709,3.200500193,0.243017923,2.544810325,0.229262191,0.165068778,0.018340975,0.243017923,2.544810325,0.229262191,0.128386827,0.018340975,0,0.036681951,0,9.80783655,0,0.511355311,0.46560165,0.46560165,0.433471709,0.373502704,0.498654458,0.451937943,0.485447108,0.077389806,0.257422091,0.459512837,3.35243553,0.09513717,29.21518314,0,5.155605558,24.05957758,155.7996823,0,13.98912495,16.78694994,148.2847244,30.77607488,-99999,0,0,5.67,15.86366769,0.0012,80846,82092,-99999,-99999,0.001361581,0.530482083,0.001694517,0.728075777,-99999,-99999,-99999,-99999,10,5,18,1,8.833333333,6243.788034,925732.2783
204297,4.90E+11,4.90E+11,49,35,113008,4,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,308.3029635,0,308.3029635,306.3450094,2095,500,482,0.511,0,0,58,0.12033195,424,0.87966805,986,269,296,421,0.272819473,282,18,0,67,191,6,18,0,67,11,6,148,32,0,105,87,90,0.372340426,1.632146712,6.838694725,0.920530746,0.058757282,0,0.218707659,0.623480044,0.019585761,0.058757282,0,0.218707659,0.035907228,0.019585761,0.483115427,0.10445739,0,2.552677458,0,0.585062241,0.622461302,0.536158982,0.731596597,0.630383256,0.607038416,0.532888715,0.561462721,0.810812629,0.237273875,0.444794953,3.496453901,0.082376597,17.23864438,2.147329423,0.03201044,15.05930451,71.99567512,0,0,0,95.49048658,8.303520573,-99999,0,0,-99999,-99999,-99999,82165,83274,-99999,-99999,0.001383796,0.539136882,0.001718915,0.738558961,-99999,-99999,-99999,-99999,13,13,12,1,8.666666667,4818.391828,1247685.335
204298,4.90E+11,4.90E+11,49,49,2205,1,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,743.3516713,5.2938704,738.0578009,309.18658,2444,743,702,0.592,0,0,122,0.173789174,580,0.826210826,969,276,351,342,0.284829721,270,23,10,18,184,35,23,0,18,13,35,153,18,10,99,87,84,0.366666667,2.40307972,7.90461216,0.873259118,0.07438874,0.03234293,0.058217275,0.595109917,0.113200256,0.07438874,0,0.058217275,0.042045809,0.113200256,0.494846833,0.058217275,0.03234293,3.276338837,0,0.384615385,0.645313073,0.645313073,0.732666393,0.685618202,0.490768907,0.602377172,0.661961032,0.992446102,0.198968312,0.435835351,3.588888889,0.075103442,12.19157824,0.632794695,1.509637738,10.04914581,54.65501476,0,13.87425211,3.468563027,61.56699373,0.867140757,690.68,0,0,1,0.867140757,0.000409165,44995,41447,8482,3974,0.003293171,0.635190649,0.003217848,0.628118086,0.001390444,0.119342085,0.000936689,0.089059208,10,15,10,14,12.16666667,13543.08011,3008308.409
204299,4.90E+11,4.90E+11,49,49,2205,2,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,210.0878794,0,210.0878794,197.24893,1821,560,547,0.516,0,0,136,0.248628885,411,0.751371115,810,232,301,277,0.286419753,78,0,23,3,32,20,0,0,3,31,20,0,1,23,29,36,13,0.371794872,2.839052156,9.231989243,0.395439407,0,0.116603928,0.015209208,0.162231552,0.10139472,0,0,0.015209208,0.157161816,0.10139472,0,0.005069736,0.116603928,3.234491564,0,0.142595978,0.865551274,0.745545287,0.780992808,0.604469714,0.326902589,0.422804814,0.467211654,0.119735497,0.082148499,0.175675676,10.38461538,8.40E-05,21.9968299,0.563621096,1.354601819,20.07860698,113.7809571,0,12.18537694,0,140.1318348,12.18537694,-99999,0,0,-99999,-99999,-99999,46239,42279,-99999,-99999,0.003384219,0.652752093,0.003282442,0.640726821,-99999,-99999,-99999,-99999,6,12,15,1,8.333333333,4717.216087,850214.2708
204300,4.90E+11,4.90E+11,49,49,2206,1,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,291.4875614,0,291.4875614,291.4875614,2496,679,670,0.571,15,0.02238806,90,0.134328358,565,0.843283582,1156,340,422,394,0.294117647,158,22,7,40,34,55,22,7,40,32,55,0,2,0,72,69,17,0.455696203,2.329430445,8.562972595,0.542047143,0.075474919,0.024014747,0.137227125,0.116643056,0.188687297,0.075474919,0.024014747,0.137227125,0.1097817,0.188687297,0,0.006861356,0,2.871477589,0,0.235820896,0.906090962,0.906090962,0.84075962,0.72444403,0.427337325,0.563126343,0.605157063,0.431425973,0.119065561,0.240487062,7.316455696,0.001806334,16.05916743,0,0.117880239,15.94128719,82.73807597,0,0,0,107.5860659,10.97816999,545.84,0,0,1,2.195633999,0.000400641,46323,42463,7771,4400,0.003390367,0.653937914,0.003296727,0.643515291,0.001273891,0.109338286,0.001037099,0.098606069,8,16,13,15,13.33333333,4478.21827,1179635.162
204301,4.90E+11,4.90E+11,49,49,2207,1,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,3372.447734,0,3372.447734,1261.03584,1178,342,310,0.694,7,0.022580645,33,0.106451613,270,0.870967742,417,107,161,149,0.256594724,301,0,0,186,115,0,0,0,186,10,0,2,103,0,73,114,114,0.242524917,0.271205615,0.934152672,0.238692661,0,0,0.14749779,0.09119487,0,0,0,0.14749779,0.007929989,0,0.001585998,0.081678884,0,0.509898275,0,0.970967742,0.959483814,0.413227186,0.584895596,0.389930397,0.929055933,0.478965685,0.430523129,0.874714031,0.407031778,0.838440111,1.38538206,0.680190713,3.134337911,0.075358189,0.880597555,2.178382167,6.075397342,0,2.277277694,0,5.693194236,0.759092565,-99999,0,0,1,0.189773141,0.000848896,43171,39106,-99999,-99999,0.003159673,0.609441394,0.003036098,0.592640863,-99999,-99999,-99999,-99999,20,5,4,1,5.833333333,23888.12191,13648109.28
204302,4.90E+11,4.90E+11,49,49,2207,2,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,119.9692739,0,119.9692739,119.9692739,1676,356,335,0.481,0,0,34,0.101492537,301,0.898507463,641,184,246,211,0.287051482,101,0,0,13,88,0,0,0,13,17,0,0,71,0,43,36,22,0.425742574,2.967426479,13.97024376,0.841882231,0,0,0.108361079,0.733521152,0,0,0,0.108361079,0.14170295,0,0,0.591818202,0,3.80930871,0,0.301492537,0.553897633,0.238550726,0.738717103,0.390279636,0.573635075,0.393749263,0.423732385,0.713156962,0.113674733,0.272237197,6.346534653,0.004764634,19.84393189,0,0,19.84393189,99.62550919,0,0,0,133.3674822,10.66939858,1074.24,0,0,-99999,-99999,-99999,42765,37866,13093,7543,0.003129958,0.603709926,0.002939827,0.573848998,0.00214632,0.184219042,0.001777918,0.169042177,12,5,14,13,11.83333333,2839.026925,485508.4638
204303,4.90E+11,4.90E+11,49,49,2207,3,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,946.0982097,0,946.0982097,347.33891,758,206,206,0.582,16,0.077669903,23,0.111650485,167,0.810679612,519,124,217,178,0.238921002,7,0,0,4,3,0,0,0,4,3,0,0,0,0,4,1,2,0.571428571,0.593080689,2.182306612,0.020153227,0,0,0.01151613,0.008637097,0,0,0,0.01151613,0.008637097,0,0,0,0,0.613233916,0,0.033980583,0.985228136,0.424314663,0.985228136,0.328409379,0.152013054,0.105009162,0.103208456,4.90E-10,0.018300654,0.02661597,74.14285714,0,7.871848571,2.748488142,0.870528574,4.252831855,21.65559536,3.38231271,1.352925084,0,25.02911406,4.058775253,-99999,0.002693984,0.253181066,-99999,-99999,-99999,41893,38034,-99999,-99999,0.003066137,0.591399975,0.00295287,0.576394993,-99999,-99999,-99999,-99999,2,4,7,1,3.666666667,11769.80391,3828808.109
